filename,field,p_low,p_high
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0044.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0045.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0046.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0047.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0048.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0049.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0050.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0051.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0052.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0053.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0054.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0055.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0056.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0057.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0058.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0059.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0060.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0061.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0062.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0063.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0064.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0065.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0066.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0067.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0068.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0069.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0070.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0071.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0072.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0073.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0074.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0075.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0076.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0077.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0078.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0079.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0080.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
