Source_Name,z_best,Size,angular_size,L_144,Mass_median,flag_mass,fri,frii,hybrid,spiral,relaxed,cshaped,sshaped,misaligned,wings,xshaped,straight,multihotspots,continuous,banding,onesided,restarted,cluster,merger,diffuse,unknown,featurecount,hasanyone,hasanytwo,hasall,has_exactly_1,has_exactly_2,se,ms,em
ILTJ111848.39+603938.1,0.9772754,1038.9757063430322,130.45382415943004,5.953013115827516e+26,11.248416900634766,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,4,True,True,True,False,False,True,True,True
ILTJ111915.63+422246.0,0.4620704,400.7963873005898,68.55543568149496,2.175606778469389e+26,10.385069847106934,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ111935.58+631709.0,0.1533362865447998,438.678278375682,164.75211754644542,2.9337899609420893e+25,11.46131706237793,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ111938.79+450849.7,0.1847675,400.2919544684197,129.15758878406925,1.6582947401193205e+25,10.087408065795898,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,6,True,True,False,False,True,False,False,True
ILTJ111944.85+550007.1,0.8153455,824.1852434128098,109.06971895118136,9.269263124043336e+26,10.713709831237791,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,5,True,True,True,False,False,True,True,True
ILTJ111945.96+504930.5,0.1067143902182579,366.57862624771576,187.69525179630415,4.608082438746096e+24,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ111949.42+430122.8,0.2034943699836731,525.4556811449964,157.1037812155721,3.3053266575931016e+25,11.263737678527832,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,6,True,False,False,True,False,False,False,False
ILTJ112007.23+361040.9,0.874554,957.8710064314232,123.9829340317001,5.203630684402105e+26,,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,5,True,True,False,False,True,False,False,True
ILTJ112026.38+571001.3,0.5853026509284973,519.6870830446622,78.64207922395576,1.3735418524211676e+27,11.502815246582031,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112030.03+303927.5,0.4364831,1461.4600051813543,258.2423614409332,1.3448414061516606e+26,11.115880966186523,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112034.17+360728.2,0.3523258864879608,498.9564692215212,100.57507561629208,2.388963307713691e+26,11.459769248962402,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112039.73+291229.5,0.2403390109539032,668.6660102181131,176.0785423963199,5.9368476949638815e+25,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112040.09+504937.3,0.0276202764362096,99.41757299554996,179.2641171783761,1.3419530439001322e+23,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112040.70+364354.0,1.129305,613.0322477241859,74.64657203832421,5.864582076905843e+27,9.51605987548828,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,4,True,True,True,False,False,True,True,True
ILTJ112049.99+354637.5,0.4024857,1109.2073903832204,205.6674742882563,4.833999631904106e+26,10.043569564819336,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,7,True,True,True,False,False,True,True,True
ILTJ112112.84+384402.9,0.8333642,866.3553270567921,113.83321905863032,1.333985361226467e+27,,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,5,True,True,True,False,False,True,True,True
ILTJ112115.04+291213.5,0.4266993,793.5061097863307,142.08327911777158,1.726156228543806e+26,11.406248092651367,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ112125.79+534504.0,0.1037822142243385,463.45579870025176,243.18558504511168,6.796137316650206e+24,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112126.52+321825.7,0.9610389,504.9520154129912,63.669339228008205,1.0602932312435616e+27,,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ112129.89+494209.5,0.4818108,826.6858967550381,138.1649180532796,9.516119695257528e+25,11.14150047302246,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,6,True,False,False,True,False,False,False,False
ILTJ112142.20+505151.4,1.180546,502.804022276899,60.77593541936629,1.0627636388923438e+27,11.309422492980955,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112151.50+632529.7,0.8642197,649.9803688604617,84.43406775582646,1.8962018562827125e+27,11.366951942443848,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112158.54+641202.2,0.9375569,2021.358442668808,256.52546494629934,3.219677701599716e+26,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ112158.97+481240.8,0.6840957,518.7002906579723,73.26538767142621,1.3645955593911755e+26,11.230534553527832,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112206.75+380929.0,0.3517438769340515,477.183847069939,96.28941491934856,4.94957635725938e+25,,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,4,True,True,True,False,False,True,True,True
ILTJ112219.73+541852.0,0.7700085,534.54830862448,72.1509264648447,5.2317469445824856e+26,,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ112224.06+545028.7,0.4355824,811.9778713252102,143.65005386877104,3.135928339507882e+26,11.001351356506348,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112224.69+410031.9,0.6500063,529.9552429920112,76.48066803154485,6.788024687563199e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112250.06+501604.0,0.1126924008131027,412.13312263465104,201.19344807339064,3.739048393700071e+24,10.26865577697754,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112303.96+434752.5,0.1941141635179519,219.0513876873693,67.9638821540398,4.184145310668963e+25,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112322.18+304348.3,0.3642590045928955,548.0517210251465,108.131712514477,6.202356264606549e+25,,False,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,9,True,True,False,False,True,False,False,True
ILTJ112322.95+600650.7,1.023885,561.4404174079923,69.72331432614808,3.0675271100022414e+27,,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ112323.89+311911.6,0.3677755296230316,857.3745471103902,168.13080076642427,3.3354629528338152e+25,11.64814281463623,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112326.20+430651.0,0.2616371,3173.6729700838096,785.1028452469475,4.175318364461289e+25,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112326.61+425356.8,0.1917059570550918,325.0958912754378,101.86581167922036,2.123611416008568e+25,11.459424018859863,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112335.57+284328.7,0.1768651455640792,328.4069833353668,109.74456472033704,8.859893616097358e+24,,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,5,True,True,False,False,True,True,False,False
ILTJ112352.55+443827.4,0.1380109041929245,586.5918963837106,240.61370625018344,9.8892090433368e+24,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112400.76+312650.7,0.8204484,880.0994108524923,116.22907444878084,3.86319252420992e+26,11.146828651428224,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ112403.13+475813.3,0.1404973566532135,279.437209156816,112.90784989563852,5.535210451429166e+24,,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,5,True,True,False,False,True,True,False,False
ILTJ112411.64+294248.4,0.9676583,743.100915950413,93.53446696288984,6.396618416855808e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112413.91+513342.9,0.234989732503891,826.8937113045412,221.4409867156003,2.724520195477779e+25,11.6575345993042,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112435.45+490328.0,0.479362428188324,769.5618365417198,128.97682582266475,1.0952484841410846e+26,11.314434051513672,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,4,True,True,True,False,False,True,True,True
ILTJ112441.33+364449.1,1.004992,399.7635410147473,49.85772622573945,1.409323810696447e+27,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112441.91+295006.0,0.9671307,1273.4949065506223,160.31746165395617,6.115256516913901e+27,11.66453742980957,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,4,True,True,True,False,False,True,True,True
ILTJ112446.32+285709.1,0.3324642,417.2671396660312,87.37153536467072,3.0985043574724134e+26,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112450.86+590129.5,0.8742675,957.496503852706,123.9466423723363,5.0906654454094845e+26,,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,6,True,True,True,False,False,True,True,True
ILTJ112453.37+472755.7,0.8376844,1047.3700986466192,137.38908219142243,4.035399394437359e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112503.02+311236.0,0.5748839378356934,554.6118446170236,84.64918092254499,8.550946891393416e+26,,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,4,True,True,False,False,True,True,False,False
ILTJ112505.32+632220.2,0.9947643,837.8166697087512,104.7437413168706,4.895536909385576e+26,11.598295211791992,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,8,True,False,False,True,False,False,False,False
ILTJ112508.33+395757.7,1.278877,664.7598354035684,79.49093246281682,5.982205691216699e+26,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112517.18+372238.2,1.0116,579.3813675102683,72.14940686497224,3.082155587402834e+27,11.548365592956545,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112525.00+361830.7,0.28532475233078,582.7992502583819,135.50386116682552,5.008285915757651e+25,11.279126167297363,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112531.00+601246.7,0.3607182,516.3988874844363,102.52464785616462,5.802935684525656e+26,11.051319122314451,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112531.67+432459.0,0.586607813835144,2171.796211328949,328.3027919770191,1.212655732655057e+26,11.22694206237793,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112538.90+582733.0,0.2522169649600982,375.6772638865263,95.4572352618609,5.092244158058397e+25,,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,8,True,True,False,False,True,False,False,True
ILTJ112542.73+470831.3,0.4312989413738251,367.2477111881981,65.34645786373865,5.782220646609823e+25,11.284228324890137,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112543.20+543903.4,1.6129,892.1997590064581,105.30634527105124,7.220367867959875e+27,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112549.06+342113.9,1.149636,692.8913334529841,84.11171276028438,1.0409197405874315e+27,11.122657775878906,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112553.03+485308.4,1.391627550125122,204.2359079001857,24.230270227930323,2.0484631320834177e+27,10.801980018615724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112554.85+282851.2,0.9747155,605.1807920242702,76.03595494696894,8.885246171044046e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112558.21+524212.0,0.9092594,969.6205926451834,124.09137919738944,2.4378452135309185e+27,11.691266059875488,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,4,True,True,True,False,False,True,True,True
ILTJ112559.98+620909.1,0.4775293,2205.582384550165,370.4288076572966,1.2626972074637293e+26,10.97519874572754,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112602.78+545347.8,0.1494851261377334,334.0995725792522,128.15818938475002,8.019280175501781e+24,11.206618309020996,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False
ILTJ112606.38+345308.5,0.6478858,557.9418719908897,80.63322040430909,1.5799415099213572e+26,10.90947151184082,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112620.11+545301.5,0.8566864,679.7851733354164,88.54382356242569,1.5779704524423728e+27,11.35430145263672,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112620.89+683044.5,0.4339889,454.4217870355757,80.56506184717423,6.032490144872834e+25,10.753155708312988,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False
ILTJ112621.92+505347.5,1.07316,1363.0337245067408,167.58137136107393,2.03683717197476e+27,11.153508186340332,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112624.66+475041.1,0.3447084,587.3108773946888,120.08054970542454,1.8696264414096417e+26,11.157130241394045,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,False,False,False,False
ILTJ112635.66+302609.8,0.3048892319202423,3323.9065568169203,737.9474650593589,2.010824585003544e+26,11.312862396240234,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112636.24+422725.0,0.5034988,1258.6955284227597,205.4379407130025,9.990489384003115e+25,10.773672103881836,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112639.03+454120.5,0.4381478726863861,357.4078454466752,63.01530155801779,5.769598405167336e+25,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112639.55+533429.0,0.6452713012695312,896.2232875263763,129.74839022490823,1.2744614835150316e+26,11.430102348327637,True,False,True,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,8,True,True,True,False,False,True,True,True
ILTJ112657.46+451606.7,1.8179999589920044,347.56592053208834,41.18231352931973,4.532235346487005e+27,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112659.84+400338.4,0.726637,557.1246367055214,76.83230398767043,2.420720432819352e+26,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112704.29+473520.2,1.077518,1500.724442794451,184.3599427319353,6.685147013680792e+26,10.460708618164062,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
ILTJ112705.42+315349.2,1.4210000038146973,643.1481418318381,76.19580459632564,2.2141939421663653e+27,11.491239547729492,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112708.24+580343.9,0.5232118964195251,611.2748166430931,97.78328462697527,1.4571944060460377e+26,11.15431308746338,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112714.84+422830.0,0.3375990390777588,586.9801742299156,121.66703056113332,1.9881790785581048e+26,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112716.55+483515.7,0.4645640254020691,533.6378717845821,91.0029521110331,1.641499976555673e+26,10.96651840209961,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ112718.46+541557.4,1.172096,941.074393531449,113.8793617634556,2.74906026680671e+27,10.777342796325684,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112740.14+445713.2,0.6014896631240845,1252.1258623910403,187.07507441756647,2.958230024876701e+26,,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,4,True,True,True,False,False,True,True,True
ILTJ112744.46+431107.6,0.4302449,853.175111938093,152.02766844093287,8.458098188342558e+25,10.602730751037598,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112748.31+434414.0,1.067874,629.1338393021271,77.42793135381054,1.1296012490180883e+27,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112750.87+401837.2,0.8605159,860.5879581851492,111.9397498507088,6.446302457736976e+26,,False,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,7,True,False,False,True,False,False,False,False
ILTJ112808.49+363644.1,0.3673866391181946,726.5677812804935,142.5753966152377,1.383153759443139e+26,11.857325553894045,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ112814.64+602606.2,0.4987925,685.8065073600195,112.4947938129683,7.439426788153047e+25,11.624799728393556,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112818.30+534153.7,0.2104922086000442,1104.697858120653,321.7274991890145,9.31475933290218e+24,10.81032943725586,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112828.52+340603.9,0.4403901,591.1975102508297,103.92797530239989,5.8648389992337705e+25,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
ILTJ112829.09+583202.0,0.3510072,680.7570525252025,137.55464770243097,7.739297930195778e+26,11.273720741271973,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112829.22+314745.0,0.5975639820098877,820.0460702458238,122.8925179003312,1.3571926267842244e+26,,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112829.91+280124.4,1.075971,690.4515495972282,84.84451051812373,6.487817383253477e+27,11.486658096313477,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112831.60+313240.4,0.4882224798202514,1205.493083790078,200.03156411526768,1.6850929920317906e+26,11.241480827331545,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112838.93+360132.8,0.4177083969116211,451.56401035841554,81.88090645525838,7.390648213385636e+26,11.40426540374756,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112840.00+433836.6,0.154737502336502,564.431699652949,210.38842995762352,1.331406711799648e+25,10.47279930114746,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,True,False,False,True,False,False,False,False
ILTJ112848.64+393510.9,0.2000549733638763,824.6021729623815,249.85177121591175,1.33980023976877e+25,,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,5,True,True,True,False,False,True,True,True
ILTJ112855.19+394926.2,0.2003587782382965,743.8649255619382,225.12091788615407,6.201989117538416e+25,11.24117374420166,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,5,True,False,False,True,False,False,False,False
ILTJ112857.46+635541.8,0.6854715,1223.0438363436813,172.61059053581536,1.6591730836854708e+27,11.374747276306152,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112901.59+344316.7,0.6531922,1073.6994353560726,154.62588679568924,2.0111694443052757e+26,11.087305068969728,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,True,False,False,False,False
ILTJ112901.97+401056.0,0.1823556274175644,683.3068400171719,222.8028430840235,1.696601999914517e+25,11.233322143554688,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112903.32+324543.8,0.5764102339744568,656.6189413685775,100.09083842139135,3.225439341941848e+26,11.6043701171875,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,6,True,True,False,False,True,True,False,False
ILTJ112909.09+372444.5,0.9618995,857.7253143921943,108.12578559158278,9.463444690881976e+26,,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,4,True,True,False,False,True,False,False,True
ILTJ112919.75+480119.3,0.6932966,750.1913564214874,105.38888961759923,2.026439574486628e+27,10.439952850341797,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112927.17+353807.7,0.5102663,480.989181968409,77.9530263916376,3.0428675714324484e+26,11.403066635131836,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112935.09+633543.6,0.9189007,1061.8552692912565,135.4959179367864,4.46629556920216e+26,11.331871032714844,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,5,True,True,False,False,True,False,True,False
ILTJ112938.10+372808.1,0.3432968,363.2579496920935,74.47080556992847,8.824433032398235e+25,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112939.73+354022.4,0.9010000228881836,703.3069401155096,90.24216004016246,1.1775487744878644e+27,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ112941.56+683642.7,0.4823088,625.3605952197066,104.4582412044993,9.743503773455187e+25,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ112941.93+512413.6,0.7992324829101562,1780.506360270885,237.2149122023748,2.6781958256591587e+26,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112945.54+324549.1,0.6812962,470.76480628750113,66.60658990768597,2.0147407566629025e+26,11.018491744995115,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112954.03+364912.3,0.3989019691944122,962.0150101921766,179.34849926587552,1.6082094393096674e+26,11.07349681854248,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ112955.38+361700.8,0.7464702,1256.244155539708,171.49394437959822,3.0008579759419795e+26,11.1969575881958,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ112956.88+402502.2,0.7580000162124634,1382.277642247989,187.63673891404144,9.20873093775543e+26,8.653364181518555,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,8,True,True,True,False,False,True,True,True
ILTJ113002.71+354045.6,1.4839999675750732,521.5688037030751,61.65643469997586,7.719790775756554e+27,10.063672065734863,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ113018.94+451035.2,0.1230206564068794,299.77722805299703,135.63867632365933,5.607114723121348e+24,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4,False,False,False,False,False,False,False,False
ILTJ113021.10+384412.7,0.2380672,583.1846117968884,154.6615131484044,4.997471301754421e+25,10.923013687133787,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5,False,False,False,False,False,False,False,False
ILTJ113028.16+400412.7,0.7151880264282227,667.1248346220793,92.56949214582096,8.48771272105905e+26,,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,9,True,True,True,False,False,True,True,True
ILTJ113033.23+593542.5,0.6504478,933.7027931337516,134.7082176015208,1.5603756800105356e+26,11.03342628479004,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ113045.65+433800.7,0.621428,487.07980382458857,71.69836524947138,6.892096116573312e+26,11.13515567779541,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ113049.42+350737.1,0.7936861,554.0950484998718,73.99793457141756,2.7963779223859184e+26,,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ113049.76+400917.1,0.2868492007255554,395.3800084756669,91.58363370630892,1.8725508189208048e+25,11.328335762023926,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
